Date,ABEV3,AZUL4,B3SA3,BBAS3,BBDC4,BBSE3,BHIA3,BRFS3,CMIG4,COGN3,CPFE3,CVCB3,EGIE3,ELET3,EQTL3,GOAU4,HAPV3,ITSA4,ITUB4,KLBN11,MGLU3,MRVE3,PETR3,PETR4,RADL3,RENT3,SBSP3,SUZB3,TOTS3,VALE3
2024-01-17,0.00599258378685108,-0.028637761871067702,-0.017882758923086106,0.001968623997747221,0.0019073317513651489,0.012843440393979666,-0.009345810126515808,-0.03530317608745204,0.001687657665694342,0.00937501434822341,0.0008068525833955231,-0.03039510814348012,-0.010864528603691026,0.0,-0.001135051832759637,-0.011270627303656022,-0.0337078651685393,0.0029851991226998997,0.0006064805461194478,0.004085267304802187,-0.013761427225458034,0.01804121937581038,-0.00833325976276722,-0.005774095874879426,-0.008294316362375986,0.010948827952421691,0.005643031793081343,-0.004157211522644033,0.0015518618307930332,-0.017983612589328568
2024-01-18,-0.006701584211270539,0.005577664841463159,0.008740060343330303,-0.011609254969713989,-0.00571047959767601,0.013860328439920355,-0.014675088457291818,-0.012728669169936757,-0.01937644624264645,-0.015479899632541483,-0.02176827676762172,0.021943552347077677,-0.018624547282072856,-0.0233222388405131,-0.017045462218806984,0.005181458101550351,-0.06976744186046513,-0.008928826220078623,-0.004242571258676775,-0.02802857570512851,-0.06976742822768645,-0.015189858748160034,-0.007384721653090676,-0.003959968540867886,-0.0036363054573380627,-0.025927163180318846,-0.011483717401604143,-0.022201142179217648,-0.026650217134192022,-0.005046934800213232
2024-01-19,0.0007497218911340919,0.03882724053578368,-0.004332238273534017,0.010480572185943338,-0.0019147734124488336,0.004944688297600086,-0.005319067988256432,0.047542283270961105,-0.009450213072845992,0.00314465893114102,-0.005494526224051444,-0.0030674817461688875,-0.007055948372105658,0.016325471036346517,-0.006647413337693253,0.006185593840830617,0.0049999872843424775,0.0050050577091251824,0.002434267434958448,0.011627642477332945,0.014999954837445317,0.024421539236434198,-0.0007696706019734156,-0.005300860480314196,-0.01824823899622874,0.01229792761235804,0.003300305207513121,0.005239643576118169,0.009869514521638534,-0.01304350509322616
2024-01-22,0.0007490051076144422,0.010678897558280998,-0.02247995224790189,-0.0066164888028418245,-0.011508798418001231,0.0023155258401756917,-0.011764770680605219,0.04923087595426545,-0.008673089657213695,-0.04075233689949542,-0.004696187294466081,-0.024615361140324477,-0.007841118791625301,-0.022296838227388927,-0.011056112743004665,-0.00512285122475753,-0.05721394372454769,-0.012948202512343077,-0.01639325405660763,-0.011953838648936288,-0.03940881907959448,-0.01631112183512784,0.0023106630370495207,0.004529716050660992,-0.01524169724771307,-0.0229656304232978,0.0022368591258161707,-0.0025096276409758422,-0.04129885574499814,-0.004405076122084961
2024-01-23,0.0007485220216449928,0.021132055318580534,0.01854591902139635,0.01782187541231206,-0.005174598165830768,-0.0034652648499602368,-0.01406927680315151,0.07111425143080452,0.010498846038173415,0.01633981410044405,0.000555105701950831,0.01577285524066596,0.01630024300280697,0.006130489161217723,0.0035303817255105674,0.015447794725220954,0.03957783747389598,0.014127221169447202,0.004629732737139847,0.01395977172802465,-0.0051283332900649015,0.012755089628354144,0.014600504826579375,0.01246684158399014,0.016987640949747584,0.008686853233845548,0.014310055738193439,0.008322002116922356,0.018086191842294985,0.020648793202331817
2024-01-24,-0.006731504509844721,-0.019216502611890562,-0.007283263409773255,0.0019454186657477113,-0.0039012595027044794,-0.007823690183689891,-0.04500547342080263,-0.031485310641328756,0.004328698271391707,-0.01929255614459735,0.0013869414179943362,-0.01863352243678007,0.004617174438414029,0.0009749262249827417,-0.0023454241234101003,0.018255658506686423,0.005076129353741132,-0.008955246896633628,-0.004608397090265393,-0.0013766841858027234,-0.010309212490983155,0.011334971675332595,-0.009341163937846564,-0.007597460585322402,-0.035263636731844406,-0.009962885484293804,-0.011131220111983198,-0.004414532027321005,-0.0016150189311128216,0.01011568519035766
2024-01-25,-0.006024093567360889,0.06028630063780471,-0.014673469690236973,-0.0012356375745465886,0.0026109073335371935,-0.014602791006646854,0.025287387569194797,0.022614960102127046,0.005172626798006341,-0.0032786935260956662,0.0072022755462677335,0.015822769290571248,-0.0026608317324385844,0.0014609650043777567,0.024096329440054243,-0.0019920742858776652,0.012626263112781588,-0.0020079587497326967,-0.0021603085554937618,0.0009189491880927658,0.0781249880337822,-0.006226614640148287,0.046381207075427255,0.036958818232254886,0.00038477228688504894,-0.004605184987603872,0.009031371086229978,-0.0003856339140345666,-0.0003235009940257827,-0.02460666484505747
2024-01-26,0.0,0.014214695613179451,-0.015636729934684568,0.006892933310497451,0.010416645961392579,-0.00029645781194409526,-0.02466370685505792,0.009675100162168437,-0.0017152248705737394,-0.0032894787186749097,0.020351976109671988,-0.043613739327240664,-0.004608215803386662,-0.006564496195557545,0.013486480895014141,0.005987948519612818,-0.019950074711625687,0.007042113777502301,0.014846980463548709,0.006887214392655716,0.004830937483573328,0.01253131634004423,0.021919222429805485,0.017311502924360234,0.006153838285715807,-0.0363262028004101,-0.0006485668961878632,0.020443671359646975,-0.0006473378688731657,0.01936064367963608
2024-01-29,0.00378789661565726,-0.03013316688030221,-0.0007564236457822116,-0.00789884043540201,-0.009020451513676697,0.010672974525564483,-0.04712642027594949,-0.023956175237592192,0.0008590859608930135,-0.0297029350895035,-0.013477089503083683,-0.03257325954627621,-0.015594555602370885,0.00024459129750753483,-0.003680647316574137,-0.009920645339807188,-0.007633600629609494,-0.007991833755032318,-0.005181573912730109,-0.017783896400534793,-0.00480771172877259,-0.014851471125267302,0.009532896126272616,0.015265364642711665,0.005351731219082501,-0.014047061380358161,0.007139074232954679,-0.039879100187106165,0.01781098073121745,-0.004748328833074522
2024-01-30,-0.01584906839942879,-0.046242798863198153,-0.0158969963336133,-0.0051309935998518075,-0.007152250007302463,-0.007626801634904257,-0.08323281790054748,-0.03576437997398196,-0.012875696213831556,-0.01700682821841637,-0.02103816052371832,-0.03367008151105677,-0.007425841011725054,-0.016148641415757115,-0.017618696011384438,-0.002003846945505261,-0.01025644938151038,-0.004028404442772859,-0.0064339369508485955,-0.0074281720936261175,-0.04347823439717602,-0.04020102639796852,-0.004485548575355991,-0.0061621712257533545,-0.0019011846454766168,-0.017312681648345984,0.007475205045543554,0.02559053011663659,-0.0079542164287143,-0.005638240080573342
2024-01-31,0.0030675626058465078,0.015151500920837613,0.006923021549030128,0.00391251419538774,0.005238841620816892,0.012414961828015159,0.038157890196321986,0.014545432510485012,0.0017392244943241764,0.010380638669702957,0.012001017820373772,0.013937352566762984,0.01197008667632904,0.014921697824696878,0.02487721308657531,-0.0050202892412649636,0.005181400062471475,0.011122415303634225,0.010792816427834584,-0.004209361501417708,0.0606060927545764,0.031413645569305926,-0.00023695336534335087,0.010912539416891853,-0.03619049520412754,-0.0067904273191597975,0.00882697746399086,-0.00921299557541222,0.01090441570099454,-0.014829835369960631
2024-02-01,-0.0007646245225747528,-0.011194001701525846,0.01527886874548301,0.022852161383566605,-0.001954194005078347,0.0017519232432430254,-0.029150826738344904,0.027240194042394972,0.017361102429936714,-0.013698650815228586,0.0052400013844848825,0.051546341073743784,-0.00862486196219836,0.01935802317587121,0.011289984079102089,-0.0060544149557669735,0.007731906225828311,-0.0010000808940756611,-0.0022085188398112132,-0.008924413557179767,0.04878426202484287,-0.006345201777755438,0.018975347245419938,0.019872372489489143,-0.007114480310895233,0.00665193440991052,-0.00012680197977987806,-0.010073667268929665,0.01586294770358543,-0.004575027204741677
2024-02-02,0.0,0.036226380546138026,-0.009029273381787606,-0.0003463746802017109,0.001240079559256868,-0.006412237449699876,-0.06005222549741707,0.0,-0.030716721735992603,-0.06944438067456293,-0.022496561801391035,-0.00980391240220746,-0.01317439826377187,-0.022836576224950722,-0.013954901529802832,0.015228545477450117,-0.020460306821348917,-0.0010009645316321203,0.001529418769955715,-0.004265328527797374,-0.04368928844235154,-0.02937420451016093,-0.014664856381532143,-0.012989942275825617,-0.010350323429605512,-0.01688689026974033,-0.0013951004463160777,0.004696721583805408,-0.010618292606774271,-0.020311356759741828
2024-02-05,0.0015302607963361137,-0.05972321355887378,-0.007593103721562189,0.01074155593598003,0.020234901752486323,0.013493660757016634,-0.030555527224952028,0.011165342714922755,0.0008801921744920893,-0.06343292855641747,0.007858511672834023,0.013201307666904194,0.012594591847151282,0.004428075716269353,-0.0036796052363060605,-0.0020001443434617405,0.005221918765474953,0.017034035130153447,0.018937216973344384,0.008567417541502254,-0.010152342989541707,-0.0223684313719954,0.0,0.004386905712183475,-0.01609016077968639,0.0033606657446227928,0.00647706258194547,0.007985955447784354,0.0034721425312103094,-0.008625868951341986
2024-02-06,0.01069522142894952,0.037955056305936985,0.01071154372595462,0.021597251281386454,0.06206036115298108,0.027496401217817823,0.05300857944814097,0.024844791507198538,0.00967462625072324,0.011952209892009513,0.015594580219174592,0.026058685297797535,0.005721444449599877,0.05633109261844549,0.01704534967630522,0.023046075832031,-0.007792221003280586,0.03940928182189385,0.04286556618694659,0.0179328408068673,0.0512820486985861,0.006729500927329601,0.015119289966587512,0.009221093975732675,0.02820925358684523,-0.019538613519177073,0.013375371052849916,0.037874430112658786,0.017615495728974917,0.017707217462083813
2024-02-07,-0.01738478118462483,-0.029104432891858045,0.016654142519200832,-0.0026843783575177804,-0.1590361346189525,0.009577504170754203,0.04353743888618111,-0.0026936248743685276,-0.008710729687536722,-0.015748055787845328,0.0,-0.019047675994156243,0.01681902483502462,0.0013910879748162408,-0.0005585931331774097,0.0009795526241094255,-0.04188484394126535,-0.007583326785941202,-0.007186054030046685,0.0009271502594423442,0.014634136056167701,-0.010695176938778084,0.009541600635560421,0.014667021945505843,0.003976235268724704,0.015752616150401355,0.0007471753334808984,-0.0001862114219108868,0.015455955676996647,0.0019498877110213364
2024-02-08,-0.003846092271328261,-0.048424296952918944,-0.020104230118842548,-0.015141358042476294,-0.028653278811233696,-0.03738840861468673,-0.022164286128154465,-0.01823092665951276,-0.013181115085288742,-0.019999933393631708,-0.02083910366855246,0.019417534907683054,-0.01118928409164266,-0.005788310250315565,-0.0430406930248991,-0.01859109550141569,-0.051912542676493145,-0.013371498955327077,-0.019687084601823557,0.0013896498682135494,-0.004807626005481236,-0.09459463203797946,-0.0034580174391534158,-0.008056823183981487,-0.005544527526394449,-0.016255599368551255,-0.017419543404018523,-0.004655492389510352,-0.09771673060812613,-0.008832371682970575
2024-02-09,0.0,-0.018578392066600724,0.0060788279093917374,-0.016569815225553453,-0.007374767493036893,-0.01349959574950288,0.0426666895548502,-0.004126547826224125,0.013357177580187951,-0.02040819386209969,0.004200546897917157,0.009523800152860362,-0.008364207885371178,0.016301725452474436,-0.004381016290262885,-0.01495494740269232,0.011527348374942514,0.003872189227519307,0.012699309135984382,-0.011563424773700093,0.004830850930040986,0.06865672406600054,-0.011334508818259148,-0.013377951016390499,0.012743908982491892,-0.0028490497767089673,0.01038368601951345,-0.014031802116495573,0.03306347216244343,-0.004379850238165117
2024-02-14,-0.0023165810771794693,-0.0008229856396266833,-0.028700755737327666,0.013548576450719718,-0.006686400610384835,0.0042695849473266545,-0.012787772285749344,-0.020718233914242656,-0.007908628008966634,-0.020833365218274058,-0.008365845843682052,-0.003144651023059386,0.0022327578845346974,-0.014894517153175135,-0.014666949591962353,-0.009109299018556283,-0.02564099777414397,-0.0009640585608683416,0.0,-0.007487156279519902,-0.028846133864665613,-0.02094966783895802,-0.010060649320874249,-0.007506217811610094,-0.005112190284639273,-0.009523837590436957,-0.010026325087930554,-0.008538912337550664,-0.020574860037039233,-0.0030340618663029506
2024-02-15,-0.0054180938657554245,0.0016474055620891992,-0.013219255741432456,0.00017152213801585603,0.004487660643776481,0.00242924547912593,0.031088115865008925,0.01057828024157681,0.014171909086646783,0.008510651600345032,0.014623184411748813,-0.009463713144399533,0.011633562253655416,-0.0025588613883116285,0.01875560199643367,0.0,0.008771944827132838,0.005791179809101044,0.00845711171360053,0.020745027895271884,0.019801998495137196,0.00713262657135183,0.028361871716632514,0.03195923973329462,0.003162128655477048,0.0025001405453095593,0.021521775419218292,0.0017225057422511902,0.021673862524497656,-0.0031953919787681695
2024-02-16,-0.007003747074788569,0.0032894705884014552,0.003151984885830128,-0.008396243052765096,0.0037228744483095433,-0.010602758427400438,0.05025120811725392,-0.002791369880826955,0.018340580359455627,0.02109707911076608,-0.006097594499392955,0.0031847102322188903,-0.002691534708962884,-0.008861819248172864,-0.009351306778499269,0.020428818656672565,0.008695666916704425,0.0038387445596002046,-0.0011567734196570312,0.008103108411606774,-0.00970879434830596,0.03399436967429126,0.018156708876975403,0.0092196980294037,-0.005516204906498401,-0.005179397409153186,0.009294861976461677,0.01356511451395681,0.006527416476039605,0.038009528365869016
2024-02-19,0.00391843221164212,-0.018852421789519846,-0.003142081093712723,0.018144115400848815,0.012611551716992242,0.003368056289221766,0.005980884304813028,-0.009797107732240962,0.019725753622087394,0.024793426061865187,0.0,0.04761900076430181,0.011776367784608555,0.008235198837248658,0.0026549035550980093,-0.0010010224204974882,0.002873519329297247,0.0076483543915628616,0.011001795061329256,-0.005542927362918837,0.024509851604491928,0.0027397233430073165,0.0042891161606521955,0.0049191501796583825,-0.013470683606668032,0.01349799619982206,0.005402733551008954,-0.00018845385271548665,0.0009728325575812935,-0.007500135296429011
2024-02-20,0.003122478091730274,0.0325814019171482,0.01970047130332797,0.006449534380957189,0.02344285673026114,0.010375398484211207,0.030915604470770797,-0.016961064209292775,0.01009233703075152,0.008064429332985457,0.01143334747444924,0.006060600368335001,0.0036371396332475214,0.037572948826414265,0.008237557359524805,0.007014178293215156,0.01719200672610932,0.03036042456673238,0.021764283601138246,0.010218304615982943,-0.03349283016313798,0.03961748019839284,-0.020004625694899247,-0.010489352959727971,0.028915861347548866,0.028158156035071435,-0.0053737008769876304,0.015648554209261922,0.005830815924208199,-0.021929101850462596
2024-02-21,0.0038911496610776197,-0.04368931851557967,-0.0100463644214136,0.0023608384186029063,-0.0035790482355699815,-0.006342547876030391,-0.013840817128386584,0.0014378616367536345,-0.01998319334811771,0.0,-0.01847262131752092,-0.027108408427407582,-0.004832013332743412,-0.019343253299434537,-0.01663250593502008,0.0049751289133599386,-0.045070451190214245,-0.012891307151647324,-0.005605754113289563,-0.004137794829924157,-0.029702949110893773,-0.003942208841262507,0.002522818363788426,0.001413366483468348,0.007025540906047345,-0.0016653700227067247,-0.02148814928438858,0.025988513751112663,0.0,0.007574677781825745
2024-02-22,0.004651120230807715,0.016920538756615144,-0.012490219850720963,-0.022543802921725642,0.0057471556629618,0.013981693980086307,0.0467835800709957,-0.0050252196884353895,-0.0008498617668420971,-0.023999939662466385,0.0,0.00928791678409202,-0.0004855680889345182,-0.0022934552808029363,-0.006231539222279592,0.003960480260640331,0.05604724433313013,0.002798624443174802,-0.005672095065275884,0.010618593005669696,0.07653065622822885,0.015831119626240175,0.0006863821330986841,-0.007527671859938412,0.0027133170135640317,-0.00815569261578819,0.013677862362947435,0.008503701108404593,0.02351054141140163,0.010674968423942888
2024-02-23,-0.005401212005001432,-0.023294565389526012,-0.015810307003123247,-0.01239237204812016,-0.012857071735616343,-0.009292517860217231,-0.06927373170636841,-0.02597395892417187,-0.013605581318010374,-0.032786934602863305,0.007303431106028713,-0.021472372223182323,0.0004858039798445457,-0.008275920703424311,0.003284528895384886,-0.010848356016895377,0.0027932534273846787,-0.012517215280288263,0.0029271600496700856,-0.009593382582457566,0.018957269184842085,0.0,-0.002743418595702596,-0.006873729188717759,0.011983041378458958,-0.005980344459684206,-0.007303697966516753,-0.008431997918360246,-0.00786661466866434,0.0023802414156270935
2024-02-26,0.011636901926491916,-0.0008518082688926398,0.002409619387676365,0.00958521329753581,-0.0014471261142354752,0.0006051905343216202,0.0012005076798833336,0.037777707911031744,0.003448529709302539,0.008474693222330965,-0.0136642964340985,-0.009404379577318989,-0.006797850326878518,0.0013908629936141281,-0.0008926336560027837,-0.005981978961076995,-0.002785472895671992,-0.0009694186839109831,0.0029190258188478424,0.015682442257940465,-0.018604577206665196,-0.0077922005539980965,0.010545595681036302,0.018854446534424918,0.016042776354959987,-0.020680564089425535,0.0008729922828802916,0.015379015722752909,-0.00031720171183546864,-0.024191074644195787
2024-02-27,0.020705571161227176,0.07161126899990866,0.02163468176389194,0.012083572340486182,0.01594232463659928,0.004233367612331174,0.05395681067529745,0.08137046106522905,0.00945014619709017,0.07142846853936002,-0.0028272116805451164,0.04746830787171352,0.02151070789478937,0.021296263778042723,0.012808836176987803,0.0210633327340064,0.047486018637459715,0.018428967701480392,0.012223559474961343,0.015440714367574326,0.04265399533829406,0.06282722872536994,-0.0024954592474134563,-0.001405302605814951,0.0003759484999075191,0.04626612902028149,-0.007724987408498474,0.012473282692434973,-0.008248745207754649,0.02631181208133304
2024-02-28,0.010518362792341751,-0.023070801025749987,-0.008128898576184485,0.0020466281571553946,-0.004279834048360853,0.010237935097494821,0.013651864172907757,0.003960396552093348,0.009361610731283276,-0.007843149305717945,-0.0005670671251514214,-0.0030211452072894662,-0.005025162330251853,-0.004759748349071891,0.005882356368076547,-0.007858612766008521,0.010666639539930634,0.0038096791025306054,0.0005750227779663941,0.010733335791564214,-0.013636353487989972,-0.03325122964677518,-0.053900279053359146,-0.051606984314886084,0.002254769808527124,-0.011743048891108221,-0.0011300406296665955,0.009855693305222069,-0.013435666252958223,-0.010966240797365079
2024-02-29,-0.0646838875168595,-0.015472278869287037,0.01987268520240537,-0.015148763480882121,-0.015043219064147184,-0.006259300869235651,0.014590361017646547,-0.007231999158585745,0.009274980721290627,-0.003952575291008453,0.003971613890735748,0.015151500920837613,0.0105820979701996,-0.00933723045011392,-0.0005847261603912912,0.0009898177076483883,-0.03166225655889743,-0.02277089001094401,-0.024712709210184314,-0.0013273563497790963,-0.018433286536055582,-0.029299365843018066,-0.009134812647562107,-0.007172894134093943,-0.0011249586104975506,-0.015967322716522236,-0.004902584389148701,-0.01795050635970208,-0.004863845904336861,0.0037458458406423034
2024-03-01,-0.01112897473524943,0.013234064962179604,-0.0319562659439081,0.00103689562256859,0.0036365505566779976,-0.012597519756674891,0.07522127301385462,-0.015231832016013969,0.009189420843947138,0.03174598393066974,0.0002826260639436917,0.023880646090170154,-0.024274215954688816,0.00574705980671486,-0.009654901285376938,0.024728122152469112,0.013623978390449931,0.0022798159657817507,0.004352486291560487,-0.0031015504220167633,0.042253586084948,-0.0026246694523468506,-0.00024259488584954525,0.000996469235175379,0.0011262255676471877,-0.009434065899876387,0.006442595177259092,0.02023069868104277,0.015314495595793565,-0.0016420802931160772
2024-03-04,0.003215515979945849,-0.028571459711814406,-0.009661824253878737,-0.004143579084498583,-0.009507470042295352,-0.00030375639548541056,0.012345666899427288,0.028917307635388134,-0.012416859642683353,-0.007692225825358112,-0.014124293176498326,-0.026239111030974094,-0.011951238022447908,-0.0034286279676407627,-0.004135872904414972,-0.010669179674350548,-0.03225805128443526,-0.0029123625539233533,-0.0076311525987974305,0.00044458728644358736,-0.04054060033860529,0.02500000784271661,-0.0038825202056028685,-0.002488630383533752,-0.031121166466892336,-0.025333307172282216,-0.0011296151260038467,0.016698590476164288,-0.012837035455416035,-0.0022427493507937157
2024-03-05,0.021634583872831126,0.03865546662965236,-0.008943105383522831,0.006934699617121787,0.005128060080598296,-0.0015192434573435554,-0.015243960353510833,0.04183002532778679,-0.0008384637855746169,0.05426355338351718,-0.007736402463004555,0.053892236940961125,0.0012344017598910906,0.0,0.0008901909768126437,-0.013725484938167276,0.04166666666666674,0.0009738078726522215,-0.0008875435693791456,-0.009329249777678683,-0.004694771155618227,-0.0038510568829394076,-0.006090048714470386,-0.002994134304550977,-0.018575826089838765,-0.006839845901761676,-0.004900736290347596,0.0020529903752808387,-0.010403021781724031,-0.013187557545769724
2024-03-06,-0.004705920760860516,-0.004045245829237154,0.004922061434450953,0.01480721455944245,0.007288413311779873,-0.004869179459087825,-0.1413828632492975,0.01254703223051079,0.007550416818037808,-0.0036764762149895658,-0.006641626772806997,-0.039772689558011276,-0.01380677063856195,0.005275342353119994,0.00029623158899538815,-0.020874844081375854,0.008000013563367991,0.012645635509873188,0.010953399644155759,-0.00672637175271118,-0.02830186668357071,0.00644326191017508,0.017157058614582166,0.022022082574474577,0.025236480924803795,0.010035359299271462,0.007197897332293479,-0.004780608653626617,0.024967164857617075,0.013667454033456039
2024-03-07,-0.003152005313450279,-0.017871670148623675,0.005714332585093018,-0.009501177056785548,-0.004341311592805819,0.006116204411920734,-0.026442226132694646,0.0148698295489329,-0.016652715136324714,0.0036900425687258487,0.00029064886888696684,-0.026627263177704807,0.021249841427398275,-0.010951448892998816,-0.0017778021923331444,-0.005076023103124827,0.007936454006828075,-0.007684818304937946,-0.01054168349630713,0.009932282834332007,-0.00970879434830596,-0.017925719271615015,-0.00578335107309369,-0.011018565834265748,0.0,0.0358463963829978,-0.0008775981059496729,0.00909247198355212,-0.03589759074411125,-0.003445718517460006
2024-03-08,0.015019734698855425,0.01654258120272445,0.011363569125646844,-0.00976360409542043,0.005814128564781473,-0.0033434191418713066,0.001234478362543534,0.019536242468504605,0.0135477794204788,-0.018382291046879717,-0.0063935257680528546,0.02431608651478423,-0.003182254837956089,0.0036908067597509753,-0.002671452602793667,0.0,0.01837275754697676,0.009680635597910436,0.009174225096834299,-0.014752056889256737,0.004901989582910993,0.01173404846058057,-0.10373258539362595,-0.09135923355724651,-0.0015383467563251374,-0.00037598461449517284,0.0061487841407774635,0.0056103942303802334,0.0016623319847801632,-0.007666804220856194
